CODMUNDV;NOME_MUNIC;NOME_UF;UF;REG;CENTR;RM;MUN_HIS_TUR;POP_2010;POP_URB_10;POP_2015;POP_2016;TXC_POP_10_16;AREA;DENS_2016;PART_12;PART_16;ANTEN_TOTAL;AREA_URB;PIB;PIB_PER_CAP;PRIN_ATIVIDADE;RENDA;VEIC_2016;AUTO_2016;MOTO_2016;VEIC_2010;AUTO_2010;MOTO_2010;TXC_AUTO_10_16;TXC_MOTO_10_16;ACESS;PAV;CAL;ARB;LOGR;TX_ACID_TRAN;IDH;PD;PD_ANO;PDMU;Zona;LON;LAT;DE_801;DE_802;DE_803;DE_804;DE_800;DE_805;DE_806;DE_701;DE_702;DE_703;DE_704;DE_705;DE_706;DE_707;DE_708;DE_709;DE_710;DE_711;DE_712;DE_713;DE_714;DE_715;DE_700;DE_716;DE_717;DE_718;DE_719;DE_720;DE_721;DE_722;DE_901;DE_902;DE_900;DE_903;DE_904;DE_905;DE_906;DE_907;DE_908;DE_909;DE_301;DE_302;DE_303;DE_304;DE_305;DE_306;DE_307;DE_300;DE_308;DE_201;DE_202;DE_200;DE_203;DE_204;DE_205;DE_206;DE_207;DE_208;DE_209;DE_210;DE_211;DE_212;DE_213;DE_214;DE_215;DE_216;DE_217;DE_218;DE_219;DE_601;DE_602;DE_603;DE_604;DE_605;DE_606;DE_607;DE_608;DE_609;DE_610;DE_611;DE_612;DE_613;DE_614;DE_615;DE_616;DE_617;DE_618;DE_619;DE_620;DE_621;DE_622;DE_600;DE_623;DE_624;DE_625;DE_626;DE_101;DE_102;DE_103;DE_104;DE_105;DE_106;DE_107;DE_108;DE_109;DE_110;DE_111;DE_112;DE_113;DE_114;DE_115;DE_116;DE_117;DE_118;DE_119;DE_120;DE_121;DE_122;DE_123;DE_124;DE_125;DE_126;DE_127;DE_128;DE_129;DE_130;DE_131;DE_132;DE_133;DE_134;DE_135;DE_100;DE_136;DE_137;DE_138;DE_501;DE_502;DE_503;DE_504;DE_505;DE_506;DE_507;DE_508;DE_509;DE_510;DE_511;DE_512;DE_513;DE_514;DE_515;DE_516;DE_517;DE_518;DE_519;DE_520;DE_521;DE_522;DE_523;DE_524;DE_525;DE_526;DE_527;DE_528;DE_529;DE_530;DE_531;DE_532;DE_500;DE_533;DE_534;DE_535;DE_536;DE_537;DE_538;DRA_801;DRA_802;DRA_803;DRA_804;DRA_800;DRA_805;DRA_806;DRA_701;DRA_702;DRA_703;DRA_704;DRA_705;DRA_706;DRA_707;DRA_708;DRA_709;DRA_710;DRA_711;DRA_712;DRA_713;DRA_714;DRA_715;DRA_700;DRA_716;DRA_717;DRA_718;DRA_719;DRA_720;DRA_721;DRA_722;DRA_901;DRA_902;DRA_900;DRA_903;DRA_904;DRA_905;DRA_906;DRA_907;DRA_908;DRA_909;DRA_301;DRA_302;DRA_303;DRA_304;DRA_305;DRA_306;DRA_307;DRA_300;DRA_308;DRA_201;DRA_202;DRA_200;DRA_203;DRA_204;DRA_205;DRA_206;DRA_207;DRA_208;DRA_209;DRA_210;DRA_211;DRA_212;DRA_213;DRA_214;DRA_215;DRA_216;DRA_217;DRA_218;DRA_219;DRA_601;DRA_602;DRA_603;DRA_604;DRA_605;DRA_606;DRA_607;DRA_608;DRA_609;DRA_610;DRA_611;DRA_612;DRA_613;DRA_614;DRA_615;DRA_616;DRA_617;DRA_618;DRA_619;DRA_620;DRA_621;DRA_622;DRA_600;DRA_623;DRA_624;DRA_625;DRA_626;DRA_101;DRA_102;DRA_103;DRA_104;DRA_105;DRA_106;DRA_107;DRA_108;DRA_109;DRA_110;DRA_111;DRA_112;DRA_113;DRA_114;DRA_115;DRA_116;DRA_117;DRA_118;DRA_119;DRA_120;DRA_121;DRA_122;DRA_123;DRA_124;DRA_125;DRA_126;DRA_127;DRA_128;DRA_129;DRA_130;DRA_131;DRA_132;DRA_133;DRA_134;DRA_135;DRA_100;DRA_136;DRA_137;DRA_138;DRA_501;DRA_502;DRA_503;DRA_504;DRA_505;DRA_506;DRA_507;DRA_508;DRA_509;DRA_510;DRA_511;DRA_512;DRA_513;DRA_514;DRA_515;DRA_516;DRA_517;DRA_518;DRA_519;DRA_520;DRA_521;DRA_522;DRA_523;DRA_524;DRA_525;DRA_526;DRA_527;DRA_528;DRA_529;DRA_530;DRA_531;DRA_532;DRA_500;DRA_533;DRA_534;DRA_535;DRA_536;DRA_537;DRA_538;dif_EuclRede
3500600;Águas De São Pedro;SÃO PAULO;SP;Sudeste;Centro Local;AUP;1;2707;1;3139;3205;0,037709434;5,4;593,5185185;PSDB;PSDB;5;0;97021,15709;32297,3226;Serviços;1536,731429;2369;1875;319;1597;1260;233;0,082744897;0,064846364;0,018180407;0,973019167;0,933011829;0,978422975;0,88950826; ;0,854;0; ;0;701;-47,87609451;-22,59996454;127794,6368;150352,3555;121295,3125;150370,0033;139511,8223;125359,6358;145165,9176;0;65487,35909;64684,55914;66540,16046;16525,30073;89595,96375;51508,71961;57108,73518;81769,25284;28956,59493;42999,20047;57412,76839;78220,80515;57096,78172;56171,50939;32482,6431;67209,66954;44429,89641;44597,60241;39181,28512;44575,94808;33152,99542;7205,970514;168249,6045;179633,3306;163881,268;193468,749;188926,3471;170849,0059;153437,613;187908,1518;142218,1805;176317,9547;259002,4462;237583,3679;260825,5932;238489,3628;239112,0111;240275,3585;243635,4988;251672,3052;246282,7619;67736,89679;84207,03013;103228,1269;80948,84883;79742,45168;97660,25072;86503,33324;100968,6937;132221,6036;105538,7783;80857,09127;131980,4683;73593,87641;88316,8496;118192,4988;58693,4993;109342,3922;77467,4914;114165,5832;118721,4085;121359,6908;139285,4171;142597,0849;120783,0647;91062,81364;112250,8996;74206,20568;80177,01994;155946,2011;98696,92377;127736,8699;109299,1519;62653,86872;145086,1843;152582,5755;155792,4993;88978,06093;103259,3509;139042,1804;164507,3662;147618,0102;132948,3301;124346,1414;179377,4163;95904,87401;67833,93037;130902,5253;209030,3744;167726,3451;246476,0706;163833,1419;154016,6316;170955,5056;170768,5977;204449,3196;184679,2653;201289,7562;215243,3868;160030,0857;164551,9915;240075,1036;192961,7061;185766,3799;163337,4768;210792,0787;165610,315;194601,0306;177860,8576;216066,3522;230302,4101;175552,5706;144870,352;215710,4445;223029,8037;227473,3737;266713,0285;215294,0694;155591,7335;208845,036;209650,0992;202376,7751;193883,2753;188594,5604;220765,726;183231,0156;163139,2408;313673;404565,9129;375445,9192;419778,9454;263844,0277;338459,2804;270783,2881;333368,3099;320396,5425;343496,0246;349012,5097;318617,5437;216727,5188;333881,8841;242887,1658;270275,0498;322466,9766;348253,9575;326559,2874;244248,0572;311572,2463;278527,1483;287995,3127;317742,2126;310419,3587;366576,4929;289100,7604;305908,6986;255761,8674;262424,0479;252675,5949;389130,5135;246891,5344;312374,1607;328639,658;357054,8404;278156,8433;279120,4081;348277,5749;140633;146389;122041;153149;132373;125537;141364;0;79444;83023;66942;23746;105238;71656;71689;84457;35110;51412;95012;103682;64197;59871;31461;69878;53153;49266;46278;65295;34019;7793;162227;171516;165583;208445;181148;194030;189331;183092;159101;190958;293736;246830;277937;295365;280373;314193;260332;260836;253248;67846;91673;98906;90080;88293;105666;86928;113438;130793;119678;84721;142745;69991;99689;133839;56051;131853;76283;114379;118310;155011;150686;147261;157853;117119;131819;85820;118331;173994;121542;150030;105583;88669;156576;172323;186782;100592;101710;161895;194271;154948;169280;136193;202987;111510;80786;141472;220046;175401;255427;160146;147983;176370;193502;202958;194144;216307;219722;160236;163854;245642;198763;199735;169063;219078;170182;235431;187655;227471;237816;179270;159295;226752;257575;231656;275529;235117;167572;202226;205729;195342;216292;182981;227085;194120;173976;328717;454833;403907;484070;270479;360477;331182;353555;336305;373875;380409;336774;219467;361346;238178;280092;352287;383613;346588;286917;365026;280926;304910;366071;330957;389896;324277;318964;254107;319853;306646;425414;254576;333837;355915;378707;289434;297962;387063;2550,565092
3500758;Alambari;SÃO PAULO;SP;Sudeste;Centro Local;RMS;0;4884;0,751842752;5560;5658;0,032939259;159,3;35,51789077;PSDB;PSDB;9;0;67900,00354;12677,37183;Agropecuária;658,808125;2059;1253;618;1143;684;318;0,128701218;0,142121405;0,006521647;0,373767481;0,259658635;0,449611256;0,559297925;54,94505495;0,712;0; ; ;601;-47,8689504;-23,54899737;102882,6884;135108,0436;109976,2669;147790,4665;124014,0145;122877,7082;128127,2097;121359,6908;183233,1036;161086,5552;82379,29236;133070,0251;174891,4281;144686,8753;172041,2411;86938,71319;143745,663;131485,5329;64259,84577;182697,9811;136886,8248;86726,76064;109332,0451;79274,04828;150625,1951;95655,19709;92796,56151;145293,2613;130281,8642;127835,3638;162612,9878;173161,8991;174067,4579;203383,295;179864,521;193198,4769;179306,6541;188300,628;166873,8297;190556,3079;206494,9999;174453,2678;197216,5119;147940,0375;155783,9399;141182,0058;171126,1521;188428,8147;180929,3088;121717,8039;150330,8387;126356,4268;141222,0272;155910,4207;151802,1272;115706,2849;97833,12922;139299,989;150702,0801;100785,2766;153025,4839;119471,9093;133138,6166;153622,2016;114597,1511;162213,3989;117268,7909;126214,8168;123245,3176;0;71149,11963;94560,45266;30406,94922;40442,29298;18510,52032;50993,86449;43004,2758;78242,17466;32542,00079;20969,50841;75875,49653;60160,55065;80123,24573;57066,37781;37505,81292;59480,66513;81037,47554;36297,71469;45089,88689;86203,91639;12470,02601;48099,21008;67768,99508;25559,57889;59050,97083;49614,18074;182985,0729;120612,9621;211774,4185;134015,0814;123525,2248;121027,7645;112519,2731;148544,5587;125517,673;128942,3236;175250,1102;137999,2478;137864,1778;215502,8825;158972,8935;120472,2441;108805,0711;176717,0975;113263,0901;105387,2929;153396,6132;166322,6507;195801,7106;127968,4355;103347,6274;178464,0433;171673,7995;174262,0169;237010,7164;195265,9929;111894,9118;158497,158;155132,4796;153003,5117;115028,8565;141821,9126;183395,0159;126943,8933;99970,84856;323002,3199;417495,2731;393251,712;431924,8266;260161,0892;354680,4517;287898,6801;348234,4209;290663,8199;363326,4929;346947,879;329983,5448;205488,6226;295233,3968;226194,1407;257857,2726;319845,8163;368517,3434;340118,3803;250146,3469;292242,8634;259196,7836;293713,3799;337836,2198;320174,7562;386686,0872;277517,8453;313146,2955;233562,9511;275078,9138;273468,3616;403854,9019;236812,8463;303005,3158;290389,6296;372495,091;278933,2798;282722,3649;328695,6376;123245;157748;141315;164191;143731;150655;152732;149141;206265;176467;103327;148817;198682;165100;186298;115888;160246;146605;88969;197126;187066;115404;119926;98307;159086;117138;104854;160488;182833;156607;204838;214126;208193;251055;223758;236640;231941;225702;201712;233569;255448;208542;239648;257077;242085;275905;222044;222548;214960;168736;192097;141013;181173;209613;185744;149485;115972;162259;175792;124388;185356;165422;170008;189953;138233;187967;161141;144183;148114;0;76827;99868;37334;65028;28611;65562;59061;100028;44338;22539;88781;82625;82717;75949;43744;84734;96263;56182;66780;88505;16724;55845;106613;42668;73266;52941;189832;128396;225213;159212;159375;130912;118150;164669;152071;174233;189508;171604;164823;225831;168548;157661;121670;188863;122789;193357;171902;209993;207601;136056;111902;196538;215501;215334;250632;204903;120560;171247;169414;165780;174218;149321;196871;152046;105344;316829;442944;392019;472182;258590;348588;328823;341666;323434;361987;368521;324885;236417;348475;226290;267221;339416;371725;334700;275028;352155;268055;293022;354183;319069;378008;311406;307076;241236;317495;346088;413526;242688;320966;343044;366818;277546;286073;374192;4104,160074
3501152;Alumínio;SÃO PAULO;SP;Sudeste;;RMS;0;16839;0,838707762;18061;18194;0,017668598;83,8;217,1121718;PSDB;PPS;16;14,36;1560348,746;87738,90835;Indústria;878,5104167;7345;5703;1034;4824;3721;682;0,089152619;0,086794002;0,02628281;0,857890741;0,681667093;0,590253742;0,83963261;33,47467083;0,766;0; ; ;602;-47,26234714;-23,53140702;43257,81379;70325,65218;55262,11519;85740,28277;61628,04155;67631,06487;64031,47853;139285,4171;185237,0522;149335,9123;74402,55037;143557,673;152524,9291;136137,7912;172268,6207;63917,5218;149768,1451;125889,0968;91467,48747;171827,8413;123649,2759;84483,14924;112414,9428;72952,28326;148401,3261;96879,22311;100374,6626;141170,5387;162169,5912;146475,0595;97283,05563;106548,2204;112980,7478;139258,614;112072,1142;134492,2868;123983,5905;122444,2325;113198,4937;129043,5985;137883,4909;108282,333;131879,1755;99204,423;100689,7886;102222,2694;109212,8718;122715,8584;115852,5963;101383,3071;123652,751;84582,16745;114646,8914;133232,6531;117715,2172;83725,23575;57009,24679;83656,01313;111914,2225;74120,84295;100692,9283;95578,31272;101076,8013;108592,3497;100307,2617;124241,4164;91008,38943;77925,11412;71849,09536;71149,11963;0;25498,89201;41135,80357;57589,68344;56326,55038;73196,64821;90589,49711;16922,55252;55337,23777;91778,44685;33799,64512;84559,67221;9071,43146;29790,96429;64679,27662;50628,10215;42302,92124;40401,45242;96940,11793;15059,86535;67594,79216;23980,63791;61727,5758;73084,59478;75773,44517;21561,67526;112200,9595;49487,36807;140736,0113;64730,48351;55251,39047;49905,0439;42105,07072;79160,99543;55993,3724;65344,86554;104214,3363;70410,17432;68990,85764;144461,0994;87979,08798;52794,69898;37729,99145;105577,9042;42144,51641;55663,43287;83848,46701;96203,69012;124679,7658;56833,73222;34815,57812;107342,3834;101989,81;105047,3447;165897,8405;124854,8316;41521,54661;88282,01699;85646,58466;82497,38585;55331,23596;70809,01855;112301,9557;56788,27684;30044,64829;254543,6243;348601,0251;325457,5436;362800,2585;190612,567;287068,5104;221860,4047;280445,3633;219754,9014;296346,377;276621,5742;261793,4654;136064,9115;225231,8149;155597,6436;187282,4623;249670,2487;301553,9216;272193,7114;182621,3707;221113,3896;188152,6641;225094,976;271350,1788;251838,4983;319439,0175;206835,2826;244468,3249;162520,1427;208330,8662;208874,5395;335380,1701;166796,1369;232315,5981;220295,8127;304489,9672;209739,5798;213934,0519;257547,3306;83920;105329;101990;124866;104406;111330;107125;150447;202740;170045;87754;150123;185483;154650;182773;76562;172861;143081;110032;190703;147741;102196;121056;91164;155561;109227;124969;162916;184139;157914;165513;174801;168868;211730;184433;197315;192616;186377;162387;194244;184430;137524;168631;186059;171067;204887;151026;151530;143942;129411;152772;101688;141848;170288;146419;110160;76646;122934;136467;93471;146031;126097;130683;150628;114554;148642;121816;104858;108789;76733;0;29030;45476;71621;65465;98770;101969;26986;77849;92456;49456;103689;9676;59946;74405;71378;56938;49518;106978;15464;80255;27480;90610;95831;94211;29095;118994;57558;154374;88374;86778;60074;45108;93831;66819;88981;118669;105952;93985;154992;97710;72410;50831;118025;51950;108105;113715;124741;136763;65218;41064;125700;130249;130082;179794;134065;49721;100409;115636;94941;88967;78483;126032;66794;32303;245991;372106;321180;401343;187752;277750;257985;270828;252596;291148;297682;254047;165578;277636;155451;196382;268578;300887;263861;204190;281316;197217;222183;283344;248230;307169;240568;236237;170397;246656;275249;342688;171849;250127;272205;295980;206707;215235;303353;3910,48688
3501608;Americana;SÃO PAULO;SP;Sudeste;;RMC;1;210638;0,995328478;229322;231621;0,021473842;133,4;1736,289355;PMDB;PMDB;81;107,15;9890708,533;44046,60203;Serviços;1162,862299;165284;120641;32611;124241;89169;26548;0,062322076;0,041996983;0,046516955;0,968001798;0,936911346;0,962257658;0,787061611;20,26699564;0,811;1;2008;0;201;-47,32259974;-22,74050887;72681,11591;87055,24811;62289,98875;84215,57033;77860,41805;62076,40889;83091,09086;67736,89679;87608,31837;48096,03427;39383,09008;60709,92736;54051,18811;36736,64795;74545,69622;39103,22326;60059,61059;30922,96805;72069,74034;70465,39723;23112,92485;37462,11609;36860,08702;42509,12974;51589,37637;35577,38287;43850,33453;44039,40056;100689,0345;72811,58866;101632,743;112720,8709;96150,51919;125839,3917;122045,9701;103885,9393;86460,73592;120293,349;74797,0875;108737,7505;198212,7697;181380,1328;203491,8933;194814,5641;191530,326;201719,8272;190733,9692;194679,1787;190366,5811;0;28885,75788;36621,73202;20339,08992;34553,98088;35087,64713;22251,95744;46712,30841;65702,06336;39972,87962;27262,71648;64243,6937;7128,43194;20960,20365;51221,82772;10490,23776;47347,30289;12253,2605;48607,40502;54510,67836;121717,8039;101383,3071;93489,516;104487,0716;81325,47493;105120,4043;73705,26109;96826,44844;117696,6706;89574,39147;137441,1514;67665,26408;70631,83085;103498,5387;125252,8163;144647,8059;64666,68914;59084,68416;120537,385;166009,9138;103458,3353;129258,5063;97880,83633;157447,2247;99809,96351;66048,36536;103759,568;144055,348;112649,5747;181854,3974;103170,2067;95003,51597;116472,7977;119780,9388;148166,8366;131911,4685;152115,0233;153136,1512;97492,6528;102845,3543;173917,5562;130702,3123;135462,9722;112123,4777;147449,8263;113028,8215;154918,8838;114302,9391;156736,8405;166184,8;119480,7084;92166,82746;152876,4598;163742,9394;168495,562;200760,9742;149099,0035;101350,8639;150248,0851;152408,701;143991,8806;148786,1081;130646,5642;157707,0997;129489,1353;115868,8458;247060,7094;339070,4618;310602,0322;354243,8923;196116,3786;273039,6468;204816,1514;267683,2845;253745,6701;278774,1731;281581,8848;252299,6244;149500,2226;268283,0895;175772,5939;202665,3674;254917,6053;283659,1477;260615,7201;176787,1889;244106,4106;211267,262;220828,0682;252822,0602;243832,7839;302106,7482;221406,035;239008,7798;189022,939;195745,6484;187068,5229;323835,5573;179300,2592;244637,8593;263043,0688;291653,8492;210603,401;211735,2618;280691,8959;84315;90072;65723;91003;73258;60633;82258;65802;104769;48449;43021;65478;67009;40841;84801;60796;74889;41337;94307;69108;26145;40933;36411;45957;57589;49081;58034;49106;99495;73269;100082;109370;103437;146299;119002;131884;127185;120946;96956;128813;237419;208532;221619;239047;224056;257875;204015;204519;214950;0;39239;35730;32041;48692;52469;25705;57121;68647;57533;49959;80600;9537;32139;71693;13803;69707;18770;49715;53406;168503;130080;126654;137246;135574;157235;85686;118197;153387;141802;149896;84976;87963;135970;151716;166176;76931;71712;141288;198749;134341;172025;115586;182380;111377;77040;120865;163729;119083;199109;101041;91665;120052;137184;146640;137827;159989;163405;101131;104748;183496;142445;143417;131097;162760;127162;179113;125510;171153;181498;122953;118537;170435;177458;175338;213383;166397;111255;145909;186644;139025;159975;126664;170767;137802;149091;266572;392687;341762;421925;208333;298331;269036;291409;274160;311729;318263;274628;157322;299200;176033;217946;290142;321468;284443;224771;302880;218781;242765;303926;268811;327750;262132;256819;191961;257708;244500;363269;192430;271691;293769;316561;227288;235816;324917;3128,691334
3502002;Analândia;SÃO PAULO;SP;Sudeste;Centro Local;AUP;1;4293;0,793850454;4731;4789;0,024585051;326,3;14,6766779;PMDB;PMDB;6;0;133531,7985;28953,12196;Indústria;867,5292308;2122;1553;297;1457;1093;199;0,072778988;0,083379652;0,002136752;0,483957091;0,304290514;0,607274438;0,457142558; ;0,754;1;2006; ;702;-47,65763069;-22,12937534;160280,5972;171996,1309;149729,843;165523,3374;164158,6776;147964,0978;169014,6861;65487,35909;0;44206,68707;112157,2203;50821,11756;63639,16387;50879,7555;13106,0959;121423,666;39495,19508;59413,56917;119260,105;33520,75463;64651,36487;103174,1706;75784,68469;114301,316;36890,37201;91325,16085;91553,78183;44289,3071;80912,51323;61149,43619;180861,1754;190431,288;168693,7942;192740,8709;199446,0034;166924,2422;151313,7694;193490,6075;143900,144;176157,1339;282970,4999;268371,9765;290004,9171;281625,2713;278960,0915;287210,1468;278250,9064;281363,3013;277385,4418;87608,31837;81045,88771;120699,1207;85175,41317;70145,38773;96439,57915;109561,1308;133906,0464;147388,8654;107136,164;113184,1698;139079,7149;94607,7351;99674,50155;121079,1632;85659,85677;103331,9377;99774,12662;133192,153;140071,9203;183233,1036;185237,0522;180584,5528;176992,5055;148119,0692;171500,4349;133101,6376;144177,0623;202074,0645;156518,3893;191846,2063;151778,7437;123080,4174;188768,9506;204870,7471;215067,1855;139526,4113;143764,6367;195018,5296;227597,4485;189531,0151;194029,9966;176127,8052;234844,7787;157733,4083;125492,3749;182607,4391;225236,793;200184,8579;262753,3446;189377,2441;181981,2439;204039,1946;207312,7615;235333,1976;219517,949;239597,8546;237484,044;182708,0961;188485,9652;251844,0427;215343,2377;222992,0257;199644,7592;230730,5779;200627,5467;240358,2881;198159,2388;242802,9948;248137,126;206865,0067;179716,0545;236572,4494;249754,2946;254604,4082;278620,3233;227614,6923;188955,7111;236699,8753;239302,4392;230586,9179;235621,5507;217519,7686;241086,2245;217067,7861;202863,2024;301050,2464;385643,6911;354980,7116;400753,3455;262169,7454;320586,0827;256836,3947;316519,0382;328521,7938;323356,5637;340679,6943;304557,5969;224260,8082;345930,2447;250253,6716;272778,8279;315906,1636;327641,4372;310814,1551;239149,8138;314725,6907;284039,7268;279136,6643;298839,4595;297763,3465;345215,9363;289652,0076;294947,6129;264748,5087;251743,474;238200,6107;369806,7916;250318,0363;310116,5375;340762,5406;338701,6761;272807,3709;272125,8663;349464,7535;179888;185645;161296;186576;168830;156206;177831;78860;0;68981;119942;69132;96282;65074;14057;137457;56859;74723;159954;50924;78035;112871;86919;122878;50146;102266;111219;57381;91191;71769;195655;204943;199010;241872;214575;227457;203585;216519;192529;224385;332992;286085;317192;334620;319629;353448;299588;300091;292503;103278;100927;133570;104803;97546;114920;121278;152694;164220;148667;135241;176173;109789;121867;165916;107019;146189;114342;145288;148978;219952;203686;200261;210853;182060;196760;150761;183272;226994;186484;214971;158583;153610;209576;225323;239782;153592;154710;214895;259212;207948;234222;189193;255987;176452;145728;194472;259302;214656;294682;196613;187238;215625;232757;242213;233400;255562;258977;196703;200321;279069;238018;238990;226670;258333;222735;274686;221083;266726;277071;218526;212295;266008;273031;270911;308956;261970;206828;241482;246958;234598;255547;222237;266340;233375;244664;362145;488260;437335;517498;303906;393904;364609;386982;369733;407302;413836;370201;252895;394773;271605;313519;385714;417041;380016;320344;398453;314354;338337;399499;364384;423323;357705;352392;287534;353281;301841;458842;288003;367264;389342;412134;322861;331389;420490;5538,309367
3502507;Aparecida;SÃO PAULO;SP;Sudeste;Centro de Zona B;RMVPLN;1;35007;0,985460051;36217;36248;0,008531331;121,1;299,3228737;PSDB;PMDB;21;0;749994,0838;20746,15042;Serviços;733,2339216;20391;13480;4282;15207;9827;3246;0,065255505;0,056962622;0,033553479;0,837011752;0,790075236;0,55453874;0,535410199;16,58191466;0,755;1;2006;0;501;-45,22990235;-22,84429355;220890,8022;188248,1973;216462,0788;177600,4652;199888,6114;205112,4876;195297,1455;313673;301050,2464;261988,7529;269199,6209;303100,5437;238045,0555;267073,2061;292682,6114;253895,6554;297189,1758;271511,7532;307945,8452;267630,9549;257577,124;275148,8132;283920,583;271311,424;281279,691;279734,1052;288352,1597;276232,8806;346814,7818;317694,2514;161084,4741;150054,477;154773,6238;123565,35;143139,4595;143186,6116;160602,1524;135645,4492;172545,464;139694,153;165953,3828;194662,3428;190068,226;253597,7697;237103,4729;274565,2593;212788,2852;191116,8423;196907,8602;247060,7094;230820,395;215936,4308;232847,1158;238139,2999;216303,2201;233083,6128;234439,0854;191058,2908;208139,1636;245107,1193;184593,3706;242370,3659;226102,2399;195856,7054;257144,9142;205194,9512;239757,8857;208720,1545;207945,8072;323002,3199;254543,6243;229414,5063;292844,6345;293191,6145;305459,7743;298709,3672;324531,8133;254847,8563;296815,6004;343956,8709;249408,4396;303251,9615;246478,665;280075,3727;317742,433;273431,5851;246888,3094;294901,34;350820,9651;240399,5509;321622,0503;275386,4874;302639,8836;315223,5442;294547,8087;275383,6948;145624,1337;207294,4575;134407,5704;189831,1977;199792,3089;208453,9622;219690,3479;195536,1479;212043,9557;224833,6539;162726,4503;185053,8989;185667,6721;119608,2045;169854,977;220660,8855;220100,8987;156319,2311;215607,3185;256757,3562;170728,2074;178731,5298;143639,183;201899,8853;220262,1202;157905,2044;177925,3746;179207,2248;113895,3267;131775,9455;213137,5137;183840,3183;190399,6106;186130,5949;238814,9932;191295,1694;154743,7696;208719,5438;231392,2075;0,109175593;94630,5018;71377,4284;109331,8288;65412,03558;34404,72906;44223,03539;27386,72056;101546,7224;46096,22477;43421,7933;8131,749563;118708,0006;126049,4388;104003,1358;76011,47949;31618,29697;50945,70723;19052,33109;73292,54314;75139,2988;85644,34278;29474,56681;30411,37066;3292,299153;66807,13492;62893,49487;10488,36685;104694,876;51315,23595;62852,54128;80880,917;90058,64093;49412,30423;124238,4941;50234,87133;45747,27143;40737,52533;80883,78296;244964;205855;240181;190151;217802;221385;212620;328259;362476;306156;305478;327935;299657;298548;342509;286731;332596;298997;322375;326815;283852;303390;298868;298165;315296;311538;320491;306813;361951;335725;172935;157834;190493;200063;147867;220599;215899;174708;214707;200600;205916;234971;266073;283505;268514;302333;248473;248977;241389;265523;274650;230170;263726;284084;260781;251126;263369;206555;250829;272176;216784;262209;252561;264990;276260;263004;257927;227131;223621;316813;246245;229186;285557;283963;305545;311113;314311;293382;290192;332537;270453;316031;238779;300027;314486;308787;277960;289599;347059;233651;320335;263897;330690;308174;306553;269176;133106;191593;166673;201960;205763;192562;255301;209339;244599;265372;162962;212009;211217;118797;165894;214433;214061;149164;199622;250129;198363;187092;149062;185320;224845;156838;192281;197999;127683;122094;204844;194288;201556;185616;230991;175701;151731;244574;267208;0;128215;77290;157453;59804;33859;98566;26937;162073;47257;53791;9877;118993;187113;94403;84019;56011;56996;19971;86062;117167;106694;32329;39454;4189;63278;76419;12612;106261;87238;115831;98797;80319;85979;181682;52089;43334;45208;139205;3295,921911
